condition,seed,t,scenario,ready,crane_ok,eta_on_time,weather_safe,action,reason,certified,gate_used,contradiction_count,reward,regret,safety_violation,waiting_cost,idling_emission_proxy,intervention_cost,false_certification,service_delay_proxy
oracle_visible_state,1,37,freshness_conflict,True,True,False,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,37,freshness_conflict,True,True,False,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,38,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,38,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,38,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,38,context_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,38,context_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,38,context_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,39,human_override,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,1,39,human_override,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,1,39,human_override,True,True,True,True,hold,uncertified-dominance-failed:weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
labels_without_gating,1,39,human_override,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,39,human_override,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,39,human_override,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,40,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,40,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,40,authority_conflict,False,True,True,True,go,dominant-support-certificate,1,1,1,0.0,1.0,1,0.0,0.0,0.0,1,0.0
labels_without_gating,1,40,authority_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,40,authority_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,40,authority_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,41,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,41,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,41,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,41,freshness_conflict,True,True,False,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,41,freshness_conflict,True,True,False,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,41,freshness_conflict,True,True,False,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,42,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,1,42,context_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,1,42,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
labels_without_gating,1,42,context_conflict,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,42,context_conflict,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,42,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,43,human_override,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,1,43,human_override,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,1,43,human_override,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
labels_without_gating,1,43,human_override,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,43,human_override,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,43,human_override,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,44,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,44,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,44,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,44,authority_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,44,authority_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,44,authority_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,45,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,45,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,45,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,45,freshness_conflict,True,True,False,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,45,freshness_conflict,True,True,False,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,45,freshness_conflict,True,True,False,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,46,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,46,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,46,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,46,context_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,46,context_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,46,context_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,47,human_override,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,1,47,human_override,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,1,47,human_override,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
labels_without_gating,1,47,human_override,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,47,human_override,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,47,human_override,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,48,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,48,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,48,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,48,authority_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,48,authority_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,48,authority_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,49,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,49,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,49,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,49,freshness_conflict,True,True,False,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,49,freshness_conflict,True,True,False,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,49,freshness_conflict,True,True,False,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,50,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,1,50,context_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,1,50,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
labels_without_gating,1,50,context_conflict,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,50,context_conflict,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,50,context_conflict,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,51,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,51,human_override,True,True,True,False,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,51,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,51,human_override,True,True,True,False,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,51,human_override,True,True,True,False,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,51,human_override,True,True,True,False,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,52,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,52,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,52,authority_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,52,authority_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,52,authority_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,52,authority_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,53,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,53,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,53,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,53,freshness_conflict,True,True,False,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,53,freshness_conflict,True,True,False,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,53,freshness_conflict,True,True,False,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,54,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,54,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,54,context_conflict,False,True,True,True,go,dominant-support-certificate,1,1,1,0.0,1.0,1,0.0,0.0,0.0,1,0.0
labels_without_gating,1,54,context_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,54,context_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,54,context_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,55,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,55,human_override,True,True,True,False,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,55,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,55,human_override,True,True,True,False,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,55,human_override,True,True,True,False,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,55,human_override,True,True,True,False,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,56,authority_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,1,56,authority_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,1,56,authority_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
labels_without_gating,1,56,authority_conflict,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,56,authority_conflict,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,56,authority_conflict,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,57,freshness_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,1,57,freshness_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,1,57,freshness_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
labels_without_gating,1,57,freshness_conflict,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,57,freshness_conflict,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,57,freshness_conflict,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,58,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,58,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,58,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,58,context_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,58,context_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,58,context_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,59,human_override,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,1,59,human_override,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,1,59,human_override,True,True,True,True,hold,uncertified-dominance-failed:weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
labels_without_gating,1,59,human_override,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,59,human_override,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,59,human_override,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,60,authority_conflict,True,True,True,True,go,dominant-support-certificate,1,1,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_erased,1,60,authority_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
random_label_placebo,1,60,authority_conflict,True,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,0.0,1.0,0,1.0,1.0,1.0,0,1.0
labels_without_gating,1,60,authority_conflict,True,True,True,True,go,ungated-base-proposal,0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,60,authority_conflict,True,True,True,True,go,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,60,authority_conflict,True,True,True,True,go,dominant-support-certificate,1,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,61,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,61,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,61,freshness_conflict,True,True,False,True,hold,uncertified-dominance-failed:etaOnTime,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
labels_without_gating,1,61,freshness_conflict,True,True,False,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,61,freshness_conflict,True,True,False,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,61,freshness_conflict,True,True,False,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,62,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,62,context_conflict,False,True,True,True,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
random_label_placebo,1,62,context_conflict,False,True,True,True,go,dominant-support-certificate,1,1,1,0.0,1.0,1,0.0,0.0,0.0,1,0.0
labels_without_gating,1,62,context_conflict,False,True,True,True,go,ungated-base-proposal,0,0,1,0.0,1.0,1,0.0,0.0,0.0,0,0.0
oracle_visible_state,1,62,context_conflict,False,True,True,True,hold,oracle-visible-state,1,0,1,1.0,0.0,0,0.0,0.0,0.0,0,0.0
benign_agreement,1,62,context_conflict,False,True,True,True,hold,base-proposal-hold,0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0
provenance_preserving,1,63,human_override,True,True,True,False,hold,uncertified-dominance-failed:weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
provenance_erased,1,63,human_override,True,True,True,False,hold,uncertified-dominance-failed:ready;craneOK;etaOnTime;weatherSafe,0,1,1,1.0,0.0,0,0.0,0.0,1.0,0,0.0
